id,assetCode,name,description,category,status,condition,parkId,parkName,location,purchaseDate,purchaseCost,currentValue,depreciationRate,manufacturer,model,serialNumber,maintenanceInterval,lastMaintenanceDate,nextMaintenanceDate,warrantyExpiry,age_days,maintenance_count,days_since_maintenance,failure_probability,createdAt,updatedAt
asset_0437,UTI-480034-371,Wilo Utility #438,Wilo industrial utility for manufacturing operations,utility,operational,fair,kombolcha,Kilinto Industrial Park,"Building B, Floor 1",2021-02-07T00:23:31.979425,87560,53608.41,9.49,Wilo,Wilo-191,SN2316916,90,2025-11-04T00:23:31.985103,2026-02-02T00:23:31.985103,2023-02-07T00:23:31.979425,1798,19,67,10.49,2021-02-07T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0438,IT--482431-579,Cisco It Equipment #439,Cisco industrial it-equipment for manufacturing operations,it-equipment,maintenance,fair,bole-lemi,Kombolcha Industrial Park,"Building B, Floor 3",2023-03-18T00:23:31.979425,8374,4678.54,18.67,Cisco,Cisco-186,SN1474337,365,2025-02-24T00:23:31.985103,2026-02-24T00:23:31.985103,2025-03-17T00:23:31.979425,1029,2,320,10.28,2023-03-18T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0439,UTI-412003-731,KSB Utility #440,KSB industrial utility for manufacturing operations,utility,operational,good,kombolcha,Kombolcha Industrial Park,"Building C, Floor 1",2021-11-30T00:23:31.979425,82098,43626.9,14.25,KSB,KSB-411,SN4260992,90,2026-01-01T00:23:31.985103,2026-04-01T00:23:31.985103,2024-11-29T00:23:31.979425,1502,16,9,7.41,2021-11-30T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0440,UTI-581196-972,Grundfos Utility #441,Grundfos industrial utility for manufacturing operations,utility,operational,excellent,kombolcha,Hawassa Industrial Park,"Building C, Floor 1",2024-02-13T00:23:31.979425,54737,45063.41,9.69,Grundfos,Grundfos-348,SN8935750,90,2026-01-06T00:23:31.985103,2026-04-06T00:23:31.985103,2026-02-12T00:23:31.979425,697,7,4,5.19,2024-02-13T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0441,TOO-537445-175,Generic Brand Tool #442,Generic Brand industrial tool for manufacturing operations,tool,operational,excellent,bole-lemi,Hawassa Industrial Park,"Building D, Floor 1",2025-07-20T00:23:31.979425,1278,1212.22,10.5,Generic Brand,Generic Brand-517,SN1214178,180,2025-12-21T00:23:31.985103,2026-06-19T00:23:31.985103,2026-07-20T00:23:31.979425,174,0,20,5.05,2025-07-20T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0442,TOO-848101-332,Generic Brand Tool #443,Generic Brand industrial tool for manufacturing operations,tool,operational,excellent,kombolcha,Kilinto Industrial Park,"Building A, Floor 3",2025-06-08T00:23:31.979425,4332,4050.77,10.73,Generic Brand,Generic Brand-131,SN8878350,180,2025-11-12T00:23:31.985103,2026-05-11T00:23:31.985103,2027-06-08T00:23:31.979425,216,1,59,5.06,2025-06-08T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0443,UTI-612339-960,KSB Utility #444,KSB industrial utility for manufacturing operations,utility,operational,excellent,kilinto,Kilinto Industrial Park,"Building B, Floor 1",2024-10-15T00:23:31.979425,70249,56342.45,16.33,KSB,KSB-486,SN2822406,90,2025-10-13T00:23:31.985103,2026-01-11T00:23:31.985103,2027-10-15T00:23:31.979425,452,5,89,5.12,2024-10-15T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0444,MAC-127230-348,Siemens Machinery #445,Siemens industrial machinery for manufacturing operations,machinery,operational,good,hawassa-park,Kilinto Industrial Park,"Building A, Floor 1",2023-11-09T00:23:31.979425,152438,110679.64,13.71,Siemens,Siemens-948,SN9947216,90,2025-11-25T00:23:31.985103,2026-02-23T00:23:31.985103,2025-11-08T00:23:31.979425,793,8,46,7.22,2023-11-09T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0445,INF-323503-654,Caterpillar Infrastructure #446,Caterpillar industrial infrastructure for manufacturing operations,infrastructure,operational,good,kilinto,Bole Lemi Industrial Park,"Building B, Floor 1",2023-11-24T00:23:31.979425,934201,751357.79,9.72,Caterpillar,Caterpillar-767,SN8318534,180,2025-09-08T00:23:31.985103,2026-03-07T00:23:31.985103,2025-11-23T00:23:31.979425,778,4,124,7.21,2023-11-24T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0446,IT--559952-997,Cisco It Equipment #447,Cisco industrial it-equipment for manufacturing operations,it-equipment,operational,good,kombolcha,Hawassa Industrial Park,"Building C, Floor 1",2025-08-19T00:23:31.979425,9662,9008.66,16.27,Cisco,Cisco-546,SN8998253,365,2025-07-22T00:23:31.985103,2026-07-22T00:23:31.985103,2027-08-19T00:23:31.979425,144,0,172,7.04,2025-08-19T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0447,UTI-678226-242,Grundfos Utility #448,Grundfos industrial utility for manufacturing operations,utility,reserved,poor,hawassa-park,Kilinto Industrial Park,"Building D, Floor 1",2022-10-15T00:23:31.979425,58896,45131.26,7.89,Grundfos,Grundfos-290,SN8781541,90,2025-12-16T00:23:31.985103,2026-03-16T00:23:31.985103,2024-10-14T00:23:31.979425,1183,13,25,15.32,2022-10-15T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0448,SAF-319550-279,Generic Brand Safety Equipment #449,Generic Brand industrial safety-equipment for manufacturing operations,safety-equipment,operational,good,kombolcha,Hawassa Industrial Park,"Building A, Floor 3",2022-10-26T00:23:31.979425,4953,3925.0,6.99,Generic Brand,Generic Brand-366,SN4278067,180,2025-11-26T00:23:31.985103,2026-05-25T00:23:31.985103,2023-10-26T00:23:31.979425,1172,6,45,7.32,2022-10-26T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0449,OTH-525017-832,Generic Brand Other #450,Generic Brand industrial other for manufacturing operations,other,repair,poor,kombolcha,Kombolcha Industrial Park,"Building D, Floor 3",2024-05-22T00:23:31.979425,6941,5159.51,16.57,Generic Brand,Generic Brand-898,SN3696723,180,2025-08-22T00:23:31.985103,2026-02-18T00:23:31.985103,2025-05-22T00:23:31.979425,598,3,141,15.16,2024-05-22T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0450,SAF-469229-736,Generic Brand Safety Equipment #451,Generic Brand industrial safety-equipment for manufacturing operations,safety-equipment,maintenance,poor,kilinto,Kilinto Industrial Park,"Building C, Floor 1",2022-10-04T00:23:31.979425,4004,2535.13,13.05,Generic Brand,Generic Brand-306,SN8931847,180,2025-10-29T00:23:31.985103,2026-04-27T00:23:31.985103,2025-10-03T00:23:31.979425,1194,6,73,15.33,2022-10-04T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0451,TOO-670793-354,Generic Brand Tool #452,Generic Brand industrial tool for manufacturing operations,tool,maintenance,good,kilinto,Hawassa Industrial Park,"Building B, Floor 2",2022-01-06T00:23:31.979425,4477,2580.41,12.84,Generic Brand,Generic Brand-973,SN7833255,180,2025-10-29T00:23:31.985103,2026-04-27T00:23:31.985103,2025-01-05T00:23:31.979425,1465,8,73,7.4,2022-01-06T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0452,OTH-633190-944,Generic Brand Other #453,Generic Brand industrial other for manufacturing operations,other,repair,good,kilinto,Bole Lemi Industrial Park,"Building A, Floor 3",2025-02-07T00:23:31.979425,11138,9852.29,12.45,Generic Brand,Generic Brand-178,SN7411122,180,2025-09-11T00:23:31.985103,2026-03-10T00:23:31.985103,2027-02-07T00:23:31.979425,337,1,121,7.09,2025-02-07T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0453,MAC-261932-269,Siemens Machinery #454,Siemens industrial machinery for manufacturing operations,machinery,operational,good,bole-lemi,Hawassa Industrial Park,"Building C, Floor 2",2024-09-28T00:23:31.979425,432437,367215.29,11.96,Siemens,Siemens-795,SN8201491,90,2025-10-25T00:23:31.985103,2026-01-23T00:23:31.985103,2027-09-28T00:23:31.979425,469,5,77,7.13,2024-09-28T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0454,IT--191845-185,HP It Equipment #455,HP industrial it-equipment for manufacturing operations,it-equipment,operational,fair,kombolcha,Kombolcha Industrial Park,"Building C, Floor 1",2024-04-03T00:23:31.979425,8864,6266.8,17.78,HP,HP-665,SN4213896,365,2025-08-05T00:23:31.985103,2026-08-05T00:23:31.985103,2025-04-03T00:23:31.979425,647,1,158,10.18,2024-04-03T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0455,SAF-887289-252,Generic Brand Safety Equipment #456,Generic Brand industrial safety-equipment for manufacturing operations,safety-equipment,reserved,good,bole-lemi,Kombolcha Industrial Park,"Building C, Floor 1",2025-08-26T00:23:31.979425,3251,3092.23,12.5,Generic Brand,Generic Brand-176,SN2130302,180,2025-10-23T00:23:31.985103,2026-04-21T00:23:31.985103,2028-08-25T00:23:31.979425,137,0,79,7.04,2025-08-26T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0456,OTH-123343-198,Generic Brand Other #457,Generic Brand industrial other for manufacturing operations,other,repair,fair,kilinto,Hawassa Industrial Park,"Building A, Floor 3",2021-11-29T00:23:31.979425,20886,8402.42,19.85,Generic Brand,Generic Brand-349,SN5293792,180,2025-11-03T00:23:31.985103,2026-05-02T00:23:31.985103,2024-11-28T00:23:31.979425,1503,8,68,10.41,2021-11-29T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0457,OTH-187653-118,Generic Brand Other #458,Generic Brand industrial other for manufacturing operations,other,repair,poor,kombolcha,Hawassa Industrial Park,"Building C, Floor 3",2022-06-22T00:23:31.979425,37701,24664.86,11.25,Generic Brand,Generic Brand-878,SN3080680,180,2025-08-05T00:23:31.985103,2026-02-01T00:23:31.985103,2023-06-22T00:23:31.979425,1298,7,158,15.36,2022-06-22T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0458,UTI-264167-925,KSB Utility #459,KSB industrial utility for manufacturing operations,utility,operational,excellent,hawassa-park,Hawassa Industrial Park,"Building D, Floor 2",2025-01-26T00:23:31.979425,50946,41379.22,19.56,KSB,KSB-255,SN1757270,90,2025-11-18T00:23:31.985103,2026-02-16T00:23:31.985103,2026-01-26T00:23:31.979425,349,3,53,5.1,2025-01-26T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0459,INF-801128-314,General Electric Infrastructure #460,General Electric industrial infrastructure for manufacturing operations,infrastructure,operational,excellent,hawassa-park,Hawassa Industrial Park,"Building A, Floor 3",2025-12-10T00:23:31.979425,699722,695516.98,6.86,General Electric,General Electric-612,SN6458557,180,2025-07-14T00:23:31.985103,2026-01-10T00:23:31.985103,2027-12-10T00:23:31.979425,31,0,180,5.01,2025-12-10T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0460,VEH-508163-369,Volvo Vehicle #461,Volvo industrial vehicle for manufacturing operations,vehicle,operational,fair,kombolcha,Kombolcha Industrial Park,"Building D, Floor 2",2023-09-18T00:23:31.979425,54034,34676.98,17.45,Volvo,Volvo-378,SN1433623,120,2025-11-28T00:23:31.985103,2026-03-28T00:23:31.985103,2024-09-17T00:23:31.979425,845,7,43,10.23,2023-09-18T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0461,IT--371505-504,Dell It Equipment #462,Dell industrial it-equipment for manufacturing operations,it-equipment,maintenance,fair,kombolcha,Hawassa Industrial Park,"Building A, Floor 1",2021-11-23T00:23:31.979425,8195,4381.45,14.06,Dell,Dell-565,SN5490068,365,2025-10-23T00:23:31.985103,2026-10-23T00:23:31.985103,2022-11-23T00:23:31.979425,1509,4,79,10.41,2021-11-23T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0462,TOO-928121-226,Generic Brand Tool #463,Generic Brand industrial tool for manufacturing operations,tool,operational,good,hawassa-park,Bole Lemi Industrial Park,"Building C, Floor 3",2024-11-28T00:23:31.979425,235,210.74,9.3,Generic Brand,Generic Brand-222,SN8446868,180,2026-01-07T00:23:31.985103,2026-07-06T00:23:31.985103,2025-11-28T00:23:31.979425,408,2,3,7.11,2024-11-28T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0463,IT--495928-120,Lenovo It Equipment #464,Lenovo industrial it-equipment for manufacturing operations,it-equipment,maintenance,excellent,kilinto,Hawassa Industrial Park,"Building B, Floor 2",2025-04-22T00:23:31.979425,5062,4711.92,9.47,Lenovo,Lenovo-175,SN1572408,365,2025-01-20T00:23:31.985103,2026-01-20T00:23:31.985103,2026-04-22T00:23:31.979425,263,0,355,5.07,2025-04-22T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0464,OTH-148269-916,Generic Brand Other #465,Generic Brand industrial other for manufacturing operations,other,repair,excellent,kombolcha,Kombolcha Industrial Park,"Building A, Floor 3",2024-06-16T00:23:31.979425,18815,14060.89,16.94,Generic Brand,Generic Brand-980,SN1583013,180,2025-09-03T00:23:31.985103,2026-03-02T00:23:31.985103,2026-06-16T00:23:31.979425,573,3,129,5.16,2024-06-16T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0465,IT--921657-837,Cisco It Equipment #466,Cisco industrial it-equipment for manufacturing operations,it-equipment,repair,critical,bole-lemi,Hawassa Industrial Park,"Building C, Floor 2",2022-08-12T00:23:31.979425,3695,2094.95,15.31,Cisco,Cisco-816,SN7667457,365,2026-01-07T00:23:31.985103,2027-01-07T00:23:31.985103,2024-08-11T00:23:31.979425,1247,3,3,25.34,2022-08-12T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0466,MAC-128970-136,Honeywell Machinery #467,Honeywell industrial machinery for manufacturing operations,machinery,maintenance,fair,kombolcha,Kilinto Industrial Park,"Building B, Floor 3",2023-11-27T00:23:31.979425,130016,86579.57,17.44,Honeywell,Honeywell-142,SN1316734,90,2025-10-16T00:23:31.985103,2026-01-14T00:23:31.985103,2026-11-26T00:23:31.979425,775,8,86,10.21,2023-11-27T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0467,VEH-386378-238,Hino Vehicle #468,Hino industrial vehicle for manufacturing operations,vehicle,maintenance,poor,bole-lemi,Kombolcha Industrial Park,"Building A, Floor 3",2022-04-08T00:23:31.979425,46075,23418.42,16.48,Hino,Hino-429,SN6913203,120,2025-12-06T00:23:31.985103,2026-04-05T00:23:31.985103,2025-04-07T00:23:31.979425,1373,11,35,15.38,2022-04-08T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0468,INF-880552-378,General Electric Infrastructure #469,General Electric industrial infrastructure for manufacturing operations,infrastructure,operational,fair,bole-lemi,Kilinto Industrial Park,"Building C, Floor 3",2023-06-18T00:23:31.979425,885774,757384.16,5.92,General Electric,General Electric-589,SN8763582,180,2025-08-30T00:23:31.985103,2026-02-26T00:23:31.985103,2024-06-17T00:23:31.979425,937,5,133,10.26,2023-06-18T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0469,UTI-736844-352,Wilo Utility #470,Wilo industrial utility for manufacturing operations,utility,maintenance,poor,bole-lemi,Kilinto Industrial Park,"Building D, Floor 3",2022-02-03T00:23:31.979425,56014,39173.87,8.69,Wilo,Wilo-555,SN7887911,90,2025-10-17T00:23:31.985103,2026-01-15T00:23:31.985103,2023-02-03T00:23:31.979425,1437,15,85,15.39,2022-02-03T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0470,OTH-139201-652,Generic Brand Other #471,Generic Brand industrial other for manufacturing operations,other,operational,good,hawassa-park,Kombolcha Industrial Park,"Building D, Floor 3",2023-02-18T00:23:31.979425,30057,22303.97,9.8,Generic Brand,Generic Brand-256,SN8343136,180,2025-09-23T00:23:31.985103,2026-03-22T00:23:31.985103,2025-02-17T00:23:31.979425,1057,5,109,7.29,2023-02-18T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0471,UTI-523058-482,Grundfos Utility #472,Grundfos industrial utility for manufacturing operations,utility,reserved,poor,bole-lemi,Kilinto Industrial Park,"Building D, Floor 3",2022-12-21T00:23:31.979425,42953,35353.77,6.17,Grundfos,Grundfos-408,SN7302843,90,2025-11-08T00:23:31.985103,2026-02-06T00:23:31.985103,2024-12-20T00:23:31.979425,1116,12,63,15.31,2022-12-21T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0472,UTI-288286-865,Wilo Utility #473,Wilo industrial utility for manufacturing operations,utility,operational,excellent,kilinto,Kombolcha Industrial Park,"Building B, Floor 2",2025-08-07T00:23:31.979425,87536,83478.78,10.52,Wilo,Wilo-840,SN6576486,90,2025-12-05T00:23:31.985103,2026-03-05T00:23:31.985103,2026-08-07T00:23:31.979425,156,1,36,5.04,2025-08-07T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0473,INF-868305-786,General Electric Infrastructure #474,General Electric industrial infrastructure for manufacturing operations,infrastructure,operational,good,hawassa-park,Kilinto Industrial Park,"Building D, Floor 1",2021-12-20T00:23:31.979425,986684,481164.68,16.22,General Electric,General Electric-117,SN6170520,180,2025-07-19T00:23:31.985103,2026-01-15T00:23:31.985103,2023-12-20T00:23:31.979425,1482,8,175,7.41,2021-12-20T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0474,INF-853068-163,Komatsu Infrastructure #475,Komatsu industrial infrastructure for manufacturing operations,infrastructure,operational,fair,hawassa-park,Kombolcha Industrial Park,"Building A, Floor 1",2024-07-02T00:23:31.979425,315085,287893.81,5.75,Komatsu,Komatsu-655,SN6853832,180,2025-08-26T00:23:31.985103,2026-02-22T00:23:31.985103,2026-07-02T00:23:31.979425,557,3,137,10.15,2024-07-02T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0475,TOO-373934-151,Generic Brand Tool #476,Generic Brand industrial tool for manufacturing operations,tool,repair,excellent,kilinto,Hawassa Industrial Park,"Building D, Floor 1",2023-10-17T00:23:31.979425,1084,869.84,9.38,Generic Brand,Generic Brand-187,SN7996625,180,2025-12-20T00:23:31.985103,2026-06-18T00:23:31.985103,2024-10-16T00:23:31.979425,816,4,21,5.22,2023-10-17T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0476,IT--933711-657,Cisco It Equipment #477,Cisco industrial it-equipment for manufacturing operations,it-equipment,maintenance,fair,kilinto,Kilinto Industrial Park,"Building C, Floor 3",2022-07-17T00:23:31.979425,9804,5134.83,16.94,Cisco,Cisco-602,SN4280426,365,2025-10-14T00:23:31.985103,2026-10-14T00:23:31.985103,2023-07-17T00:23:31.979425,1273,3,88,10.35,2022-07-17T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0477,INF-695632-632,Komatsu Infrastructure #478,Komatsu industrial infrastructure for manufacturing operations,infrastructure,maintenance,critical,bole-lemi,Hawassa Industrial Park,"Building A, Floor 1",2022-01-03T00:23:31.979425,800499,391878.38,16.28,Komatsu,Komatsu-784,SN8303703,180,2025-12-05T00:23:31.985103,2026-06-03T00:23:31.985103,2025-01-02T00:23:31.979425,1468,8,36,25.4,2022-01-03T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0478,TOO-138410-391,Generic Brand Tool #479,Generic Brand industrial tool for manufacturing operations,tool,operational,good,hawassa-park,Kilinto Industrial Park,"Building A, Floor 2",2026-01-03T00:23:31.979425,2566,2562.55,6.79,Generic Brand,Generic Brand-984,SN5527991,180,2025-09-17T00:23:31.985103,2026-03-16T00:23:31.985103,2029-01-02T00:23:31.979425,7,0,115,7.0,2026-01-03T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0479,FUR-560830-532,Generic Brand Furniture #480,Generic Brand industrial furniture for manufacturing operations,furniture,repair,poor,kilinto,Hawassa Industrial Park,"Building B, Floor 2",2023-10-18T00:23:31.979425,1846,1417.07,11.18,Generic Brand,Generic Brand-383,SN5544804,180,2026-01-07T00:23:31.985103,2026-07-06T00:23:31.985103,2026-10-17T00:23:31.979425,815,4,3,15.22,2023-10-18T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0480,TOO-824108-985,Generic Brand Tool #481,Generic Brand industrial tool for manufacturing operations,tool,maintenance,poor,bole-lemi,Kombolcha Industrial Park,"Building A, Floor 3",2021-04-03T00:23:31.979425,2988,2176.0,6.43,Generic Brand,Generic Brand-373,SN8548500,180,2025-10-22T00:23:31.985103,2026-04-20T00:23:31.985103,2023-04-03T00:23:31.979425,1743,9,80,15.48,2021-04-03T00:23:31.979425,2026-01-10T00:23:31.985103
asset_0481,VEH-116092-777,Volvo Vehicle #482,Volvo industrial vehicle for manufacturing operations,vehicle,operational,excellent,bole-lemi,Kilinto Industrial Park,"Building B, Floor 2",2025-05-15T00:23:31.979425,143348,130193.34,13.63,Volvo,Volvo-340,SN9272434,120,2025-12-20T00:23:31.985103,2026-04-19T00:23:31.985103,2028-05-14T00:23:31.979425,240,2,21,5.07,2025-05-15T00:23:31.979425,2026-01-10T00:23:31.985103
